['GOVERNMENT ORDERS'], 312963
['CONCILIATION BOARD REPORT, NEWFOUNDLAND LABOUR DISPUTE'], 2
['LABOUR DISPUTE, NEWFOUNDLAND'], 2
['USE OF JUDGES AS CONCILIATORS IN LABOUR DISPUTES'], 2
['SEAPORT FACILITIES, MOOSONEE, ONT.'], 2
['AIRPORT FACILITIES, MOOSONEE, ONT.'], 2
['TELEVISION RELAY TRANSMISSION, DAUPHIN, MAN.'], 2
['C.B.C. TELEVISION SERVICE, KENORA-RAINY RIVER CONSTITUENCY'], 2
['PICNIC GROUND DEVELOPMENT AND IMPROVEMENT PROGRAM, ONTARIO'], 2
['SOUTH SASKATCHEWAN DAM-WAGE RATES'], 2
['BOMAEC MISSILE'], 2
['ROYAL COMMISSION ON ENERGY'], 2
['SECONDARY TRANS-CANADA HIGHWAY, CAMPBELLTON-MONCTON, N.B.'], 2
['PAINTING &quot;LANDSCAPE WITH CHRIST APPEARING TO THE APOSTLES&quot;'], 2
['HEATH STEELE MINES LIMITED, NEWCASTLE, N.B.'], 2
['PROPOSED CAUSEWAY, NEW BRUNSWICK-PRINCE EDWARD ISLAND'], 2
['NATIONAL MUSEUM-PHYSICAL CONDITION OF BUILDING, EXHIBITS, ETC.'], 2
['DR. JACQUES ROUSSEAU'], 2
['WORK ON MERCIER BRIDGE, MONTREAL'], 2
['NATIONAL MUSEUM ADMINISTRATION, ETC.'], 2
['EASTVIEW, ONT.  REQUEST FOR POST OFFICE BUILDING'], 2
['WORLD HOCKEY TOURNAMENT'], 2
['INQUIRY AS TO REPRESENTATIONS'], 2
['REPORTED DISCUSSIONS RESPECTING MEETING OF PRIME MINISTERS'], 2
['HIGHWAY NO. 11, N.B.  FEDERAL RESPONSIBILITY'], 2
['C.B.C. BOARD OF DIRECTORS  RADIO INTERESTS'], 2
['T.V. NETWORK, N.B.  COST OF EXTENSION'], 2
['KENORA-MINAKI ROAD  FEDERAL CONTRIBUTION'], 2
['ST. LAWRENCE-GREAT LAKES WATERWAY   PILOTAGE'], 2
['RADIO AND TELEVISION COMPANIES'], 2
['PREMIUM IRON ORE COMPANY'], 2
['INQUIRY AS TO RENEWAL OF WHEAT AGREEMENT'], 2
['BRITISH COLUMBIA-REQUEST FOR COMMENT ON REPORTED STATEMENT BY PREMIER'], 2
['LISE NOLET LUNGHI'], 2
['PRINTING'], 2
['TRANS-CANADA HIGHWAY BRITISH COLUMBIA    REPORTED SUSPENSION OF WORK ON ROGERS PASS SECTION'], 2
['WHEAT-REQUEST FOR CONSIDERATION OF POSITION OF MARITIME CONSUMERS'], 2
['REQUEST FOR EXTENSION OF SUPPLE- MENTARY QUOTAS TO SASKATCHEWAN'], 2
['PROTEST BY ATLANTIC PROVINCES ON PRICING POLICY'], 2
['SUGGESTED CHANGE IN METHOD OF VOTING'], 2
["D.E.W. LINE    U.S. PERMIT FOR MINISTERS' VISIT"], 2
["MOTION TO REFER AUDITOR GENERAL'S REPORT AND CANADA COUNCIL REPORT TO COMMITTEE"], 2
['PHOTOGRAPH OF HOUSE IN SESSION BY NATIONAL FILM BOARD'], 2
['GOVERNMENT ACTION TO PREVENT DIVERSION AND DUMPING'], 2
['INQUIRY AS TO ASSISTANCE TO INDUSTRY IN WESTERN CANADA'], 2
['REPORTED CANADIAN EXEMPTION FROM U.S. IMPORT RESTRICTIONS'], 2
['REQUEST FOR SHOWING OF DOCUMENTARY FILMS TO MEMBERS'], 2
['MR. MCPHILLIPS    REFERENCE TO PRESENCE OF PRIME MINISTER IN HOUSE'], 2
['CF-105  DISCONTINUATION OF PRODUCTION'], 2
['CF-105  DEVELOPMENT AND CONSTRUCTION'], 2
['BRIDGE, THREE RIVERS-STE. ANGELE, QUE.'], 2
['REQUEST FOR STATEMENT CONCERNING IMPOSITION OF TOLLS'], 2
['SERVICES'], 2
['URANIUM-INQUIRY AS TO AGREEMENT WITH JAPAN'], 2
['INQUIRY AS TO EXTENSION OF FEDERAL WINTER WORKS PROGRAM'], 2
['CIVIL SERVICE COMMISSION-INQUIRY AS TO APPOINTMENT OF CHAIRMAN'], 2
['SALT FISH-REQUEST FOR STATEMENT ON MARKETING'], 2
['THE EVANGELICAL MENNONITE CONFERENCE'], 2
['CONGREGATION OF THE SISTERS OF THE FAMILY OF BORDEAUX'], 2
['SALT FISH-STATEMENT BY MINISTER ON MARKETING'], 2
['BEAUCE, QUE.-REQUEST FOR BLASTING IN CHAUDIERE RIVER'], 2
['LACHINE SECTION, ST. LAWRENCE SEAWAY   REPORTS AND DOCUMENTS'], 2
['CORNWALL CANAL'], 2
['REPORTED DEFICIT FOR FIRST TWO MONTHS OF 1959'], 2
['REPORTED U.S. RECOMMENDATIONS FOR CO-ORDINATION OF SYSTEM'], 2
['JUDGES ON CONCILIATION BOARDS'], 2
['PROSPECTIVE U.S. PRICE CUTTING    INQUIRY AS TO CANADIAN REPRESENTATION'], 2
['YELLOWKNIFE'], 2
['U.S. IMPORT CONTROLS ESTABLISHED DURING TERM OF LIBERAL GOVERNMENT'], 2
['REFERENCE OF CANADA ELECTIONS ACT TO STANDING COMMITTEE'], 2
['ST. LAWRENCE SEAWAY INQUIRY AS TO OPENING OF NAVIGATION'], 2
['APPLICATION OF DOMINION COAL COMPANY FOR LOAN OF $6 MILLION'], 2
['ARTS, LETTERS AND SCIENCES REQUEST FOR ESTABLISHMENT OF SCHOLARSHIPS IN HONOUR OF THE LATE SIDNEY SMITH'], 2
['LOCKAGE TIMES, ST. LAWRENCE SEAWAY'], 2
['LAY-OFF OF RAILWAY WORKERS-SUGGESTED INVESTIGATION BY PROPOSED ROYAL COMMISSION'], 2
['ESTABLISHMENT OF FREE PORT, NEWFOUNDLAND'], 2
['AVRO ARROW MARK II'], 2
['INQUIRY AS TO MEETING TO INDUCE MORTGAGE LENDING'], 2
['ARTS, LETTERS AND SCIENCES DELEGATION FROM NATIONAL FEDERATION OF CANADIAN UNIVERSITY STUDENTS'], 2
['AUTOMATION'], 2
['PAYMENT OF TRANSPORTATION COSTS FOR UNEMPLOYED WORKERS IN LABOUR SURPLUS AREAS'], 2
['DRIED POLLOCK'], 2
['WOOD BUFFALO NATIONAL PARK'], 2
['ISSUE OF STAMP COMMEMORATING ASSOCIATED COUNTRY WOMEN OF THE WORLD'], 2
['REQUEST FOR TABLING OF WHITE PAPER IN ENGLISH AND FRENCH'], 2
['ST. LAWRENCE SEAWAY REPORTED STATEMENT RESPECTING INADEQUATE FACILITIES'], 2
['ELEVATOR SERVICE FOR MEMBERS DURING RINGING OF BELLS'], 2
["RUSSIA'-REQUEST FOR STATEMENT RESPECTING EXTENSION OF AGREEMENT"], 2
['BEAUCE, QUE.-REPORTED STATEMENT RESPECTING USE OF ARMY PERSONNEL  FEDERAL HELP IN CASE OF DISASTER'], 2
['PHOTOGRAPH OP HOUSE IN SESSION BY NATIONAL FILM BOARD'], 2
['FEDERAL-MUNICIPAL CONFERENCE PROPOSED MEETING ON FEDERAL ASSISTANCE TO MUNICIPAL CAPITAL WORKS'], 2
['INQUIRY AS TO LIMITATIONS ON FREEDOM OF MOVEMENT'], 2
['AUDREY ISABELLA WANDA PATTERSON GRAY'], 2
['RED RIVER FLOOD CONTROL, MAN.   FEDERAL ASSISTANCE'], 2
['ALLEGED IMPORTATION AND SALE OF CARS BY DIPLOMATS'], 2
['HOUSING DOWN PAYMENTS ON LOW COST HOUSING IN REMOTE AREAS'], 2
['WELCOME TO FORMER SPEAKER, HON. ALBERT SEVIGNY'], 2
['NORTHERN TRANSPORTATION CO.  REPORTED INTENTION TO USE U.S. SHIPS'], 2
['PUBLIC WORKS DREDGES'], 2
['ST. LAWRENCE SEAWAY WELLAND CANAL  SUGGESTED SPECIAL SCHED- ULING FOR BULK CARRIERS'], 2
['ST. LAWRENCE SEAWAY WELLAND CANAL    SPECIAL SCHEDULING FOR BULK CARRIERS'], 2
['MR. SPEAKER  CORRECTION OF IMPRESSION CONVEYED BY RULING'], 2
['REPORTED U.S. PROPOSAL FOR REDUCTION IN TEXTILE TARIFFS'], 2
['TOMISLAV BEZIC'], 2
['SELF-GOVERNMENT OF TOWNSITES    TENURE OF LEASES'], 2
['ST. LAWRENCE SEAWAY OLD WELLAND CANAL    INQUIRY AS TO CLEAN-UP AND RESTORATION'], 2
['NATIONAL DEFENCE PERSONNEL, GOOSE BAY AIRPORT'], 2
['APPOINTEES UNDER SECTION 3, BROADCASTING ACT'], 2
['R.C.A.F.-POSSIBLE REMOVAL OF HEADQUARTERS FROM JERICHO TO KITSILANO, B.C.'], 2
['REPORTED STATEMENT BY NORAD COMMANDER RESPECTING BOMBERS'], 2
['APPROVAL OF STATE TREATY FOR RE-ESTABLISHMENT OF INDEPENDENT AUSTRIA'], 2
['ALLEGED PURCHASE BY BANK OF CANADA OF PART OF C.N.R. BOND ISSUE'], 2
['YUKON-NORTHWEST TERRITORIES HIGHWAY'], 2
['PAY DEDUCTION FROM IMMIGRANTS ATTENDING COURT FOR CITIZENSHIP CERTIFICATES'], 2
['REQUEST FOR BILINGUAL PRINTING OF TOUR BROCHURE'], 2
['INQUIRY AS TO FRENCH EDITION OF &quot;TRADE AND COMMERCE&quot;'], 2
["NEW BRUNSWICK'"], 2
['MANITOBA-FEDERAL ASSISTANCE IN SEINE RIVER AREA'], 2
['INQUIRY AS TO AMENDMENT OF NAVIGABLE WATERS PROTECTION ACT'], 2
['REPORTED INCREASE IN IMPORTS FROM U.S.'], 2
['C.M.H.C.-INQUIRY AS TO DIRECT LOANS TO BUILDERS'], 2
['ST. LAWRENCE SEAWAY USE OF CANADIAN PILOTS BY U.S. NAVY'], 2
['WASHINGTON MEETING ON EXPORT OF SURPLUS FARM PRODUCTS'], 2
['INQUIRY AS TO CALLING OF CONFERENCE ON FISCAL MATTERS'], 2
['REFERENCE TO CHAIRMAN OF SEAWAY AUTHORITY'], 2
['DOMINION-PROVINCIAL CONFERENCE REQUEST FOR AGENDA OF FORTHCOMING MEETING'], 2
['R.C.M.P. ROYAL CANADIAN MOUNTED POLICE LEGISLATION RESPECTING ORGANIZATION AND DISCIPLINE'], 2
['THERMO POWER PLANT,'], 2
['ST. LAWRENCE SEAWAY CONTRIBUTIONS TO DEVELOPMENT MADE BY MESSRS. BENNETT AND HOOVER'], 2
['FUEL TENDERS, PUBLIC BUILDING, SHERBROOKE, N.S.'], 2
['FEDERAL BUILDING SITE, NEW GLASGOW, N.S.'], 2
['C.N.R. LAND SALES, TURCOT YARD, MONTREAL'], 2
['CARCINOGEN RESEARCH'], 2
['INQUIRY AS TO PROCLAMATION OP CUSTOMS ACT'], 2
['R. A. C. HENRY-INQUIRY AS TO PAYMENTS AS CONSULTANT'], 2
['WHEAT-INQUIRY AS TO CONTINUATION OF ACREAGE PAYMENTS'], 2
['NEW BRUNSWICK-LIFT PERIOD OF MIRAMICHI SALMON SEASON'], 2
['INQUIRY AS TO CO-OPERATION BETWEEN CANADIAN AND UNITED KINGDOM POLICE'], 2
['NOVA SCOTIA-REQUEST FOR EXTENSION OF BENEFITS FOR UNEMPLOYED MINERS'], 2
['ANNOUNCEMENT OF SETTLEMENT OF STRIKE'], 2
['THREE RIVERS, QUE.  STATEMENT ON CONSTRUC- TION OF RUNWAY'], 2
['REPORTED STATEMENT RESPECTING U.S. STOCKPILING OF ATOMIC WEAPONS IN CANADA'], 2
['LONGUE POINTE, MONTREAL    LAY-OFFS AT ORDNANCE DEPOT'], 2
['HOTEL ACCOMMODATION'], 2
['REQUESTED DELAY IN DEPARTURE FROM HALIFAX'], 2
['DOMINION-PROVINCIAL CONFERENCE REQUEST FOR REPORT ON PROGRESS OF CURRENT MEETINGS'], 2
['PICTOU, N.S.-REQUEST FOR IMMEDIATE REPLACE- MENT OF FACILITIES DESTROYED'], 2
['INQUIRY AS TO DEFICIENCY PAYMENT'], 2
['REQUEST FOR INCREASED QUOTAS IN PEACE RIVER AREA'], 2
['DOMINION-PROVINCIAL RELATIONS QUEBEC    INQUIRY AS TO MEETING WITH PREMIER'], 2
['INQUIRY AS TO PAYMENTS BY FEDERAL TREASURY'], 2
['IS, 1960 TRADE PARIS CONFERENCE-INSTRUCTIONS TO MINISTERS'], 2
['MINISTERIAL STATEMENTS MADE ON ORDERS OF THE DAY'], 2
['INQUIRY AS TO REVISION OF ACT DURING PRESENT SESSION'], 2
['&quot;VIEWPOINT&quot;'], 2
['REQUEST FOR UP-TO-DATE GOVERNMENT TELEPHONE BOOK'], 2
['AMENDMENT TO EXTEND APPLICATION TO CIVIL SERVICE'], 2
['AUTHORIZATION FOR SWEEPSTAKES FOR HOSPITALS AND UNIVERSITIES'], 2
['REPORTED STATEMENT BY U.S. SECRETARY OF COMMERCE'], 2
['INQUIRY AS TO PARTICIPATION BY QUEBEC'], 2
['&quot;CANADIAN ECONOMIC OUTLOOK FOR 1959&quot;   REQUEST FOR TABLING'], 2
['UNIVERSITY GRANTS-REQUEST FOR TABLING OF CORRESPONDENCE WITH PROVINCES'], 2
['REPORTED USE OF U.S. OR U.K. SUBMARINE FOR TRAINING'], 2
['INQUIRY AS TO MEASURES TO REPLENISH FUND'], 2
['INQUIRY AS TO REPORT OF CORRECTIONAL PLANNING COMMITTEE'], 2
['REPORTED PRODUCTION OF ROCKETS AT WINNIPEG'], 2
['SUGGESTED ENCOURAGEMENT OF FATALITY-FREE CAMPAIGNS'], 2
['REPORTED LATE RECEIPT OF TRANSLATION OF COMMITTEE PROCEEDINGS'], 2
['WELLAND CANAL DREDGING CONTRACT 49'], 2
['REPORTED CANCELLATION OF INTERVIEW WITH PREMIER OF QUEBEC'], 2
['NICOMEKL AND SERPENTINE RIVERS, B.C.- REQUEST FOR ENGINEERING SURVEY'], 2
['REPORTED PURCHASE OF U.S. MANNED INTERCEPTOR PLANE'], 2
['ALLEGED SABOTAGE OF SHIP ON PACIFIC COAST'], 2
['PETERBOROUGH, ONT.    REFERENCE TO SPEECH BY MINISTER'], 2
['INQUIRY AS TO ACTION ON REPORT OF ROYAL COMMISSION'], 2
['INQUIRY AS TO PURCHASE OF U.S. JET INTERCEPTORS'], 2
['INQUIRY AS TO VISIT OF ASSOCIATE MINISTER TO WASHINGTON'], 2
['ROADS TO RESOURCES PROGRAM, QUEBEC'], 2
['TRANS-CANADA HIGHWAY   PARTICIPATION BY QUEBEC-INQUIRY AS TO INCREASE IN FUND'], 2
['TRADE WITH CUBA'], 2
['FLIN FLON AIRPORT'], 2
['AUTHORIZE URBAN RENEWAL, ETC.'], 2
['UPPER LAKES'], 2
['DOMINION-PROVINCIAL RELATIONS FEDERAL REPRESENTATION AT MEETING OF PROVINCIAL PREMIERS'], 2
['BORDEN-TORMENTINE  CONTINUATION OF FERRY SERVICE IN EVENT OF RAIL STRIKE'], 2
['DOMINION-PROVINCIAL RELATIONS NEWFOUNDLAND  INQUIRY AS TO RECENT PUBLICATION'], 2
['U.S.-CANADA BILATERAL AIR AGREEMENT'], 2
['GREY CUP-PROTECTION OF EDMONTON MEMBERS IN OTTAWA'], 2
['CO-OPERATION OF PROVINCIAL GOVERNMENTS IN OTTAWA CONFERENCE'], 2
['ARTS, LETTERS AND SCIENCES NATIONAL GALLERY  REQUEST FOR WEDNESDAY EVENING OPENING'], 2
['POLITICAL ACTIVITY DIRECTIVE TO MAIL CONTRACTORS'], 2
['REDUCTION IN VETERANS SMALL HOLDING REQUIREMENT'], 2
['FLEET MANUFACTURING CO.  DEFENCE CONTRACTS'], 2
['TRAVELLING EXPENSES, C.N.R. PRESIDENT'], 2
['PORTUGAL COVE-BELL ISLAND FERRY, NFLD.   LANDING FACILITIES'], 2
['COMBINES-CANADIAN BREWERIES LTD. PROSECUTION'], 2
['INQUIRY AS TO VISIT OF RUSSIAN MISSION TO CANADA'], 2
['HAZELTON, B.C.-ALLEGED INADEQUATE DENTAL SERVICE'], 2
['CRIMINAL CODE AMENDMENTS RESPECTING CAPITAL PUNISHMENT AND SEXUAL PSYCHOPATHS'], 2
['REPORTED ADJUSTMENT OF U.S. EXPORT SUBSIDY ON WHEAT'], 2
['EXPORT PERMITS, SALES TO CUBA'], 2
['IS, 1960 ANSWERS TO QUESTIONS'], 2
['STATEMENT BY MR. SPEAKER RESPECTING ERROR IN VOTES AND PROCEEDINGS'], 2
['ETHIOPIA'], 2
['QUEBEC CITY-INQUIRY AS TO PROVISION OF TELEVISION STATION'], 2
['INTERNATIONAL HERRING CONFERENCE'], 2
['REPORTED INTENTION TO INCREASE INDEMNITIES OF MEMBERS'], 2
['REPORTED INTENTION TO ESTABLISH CANADIAN MERCHANT MARINE'], 2
['MR. MARTINEAU    REFERENCE TO SPEECH OF THE HON. MEMBER FOR ESSEX EAST'], 2
['TRADING STAMPS'], 2
['POSSIBILITY OP PLANES FLYING OVER CANADA UNDETECTED'], 2
['EXPORT OF QUEBEC MADE PRODUCTS'], 2
['POST OFFICE, RESERVE MINES, N.S.   PROTEST PETITION'], 2
['C.B.C. CHRISTMAS BROADCAST  PAUL ROBESON'], 2
['SHIPMENTS BY CANADIAN SUBSIDIARIES OF U.S. COMPANIES'], 2
['FORESTRY DEPARTMENT'], 2
['ROYAL COMMISSIONS SINCE 1957'], 2
['C.P.R. NIGHT PASSENGER SERVICE, PENTICTON-NELSON, B.C.'], 2
['LAY-OFFS, H.M.C.S. DOCKYARD, ESQUIMALT, B.C.'], 2
['JAPANESE GRAIN SALES'], 2
['ADDITIONAL FERRY SERVICE, NEWFOUNDLAND-MAINLAND'], 2
['PUBLIC WORKS CONTRACTORS'], 2
['TRADE WITH CHINA'], 2
['SEMI-MONTHLY INDEX OF DEBATES IN FRENCH'], 2
['SAULT STE. MARIE, ONT.-ERECTION OF PORTABLE TERMINAL BUILDING'], 2
['DOMINION-PROVINCIAL CONFERENCE INQUIRY AS TO EXCHANGE OF VIEWS SINCE OCTOBER MEETING'], 2
['BOMARC SITES'], 2
['DOUBLE TAXATION ON ESTATES, CANADA-U.S.'], 2
['UNEMPLOYMENT, BELL ISLAND, NFLD.'], 2
['FEDERAL BUILDING WATER BILL, CARBONEAR, NFLD.'], 2
['SOLICITOR GENERAL'], 2
['$23,200 MOTIONS FOR PAPERS CIVIL SERVICE COMMISSION REPORT ON PAY INCREASES, 1959'], 2
['PRINCE ALBERT, SASK. BRIDGE'], 2
['INSPECTION OF IMPORTS BY FOOD AND DRUG DIRECTORATE'], 2
['CHIPPEWA RESERVE, SARNIA    INQUIRY AS TO EXPROPRIATION PROCEEDINGS'], 2
['REQUEST FOR COVERAGE OF OLYMPIC HOCKEY GAMES'], 2
['SILICOSIS-REQUEST FOR CONFERENCE OF PROVINCIAL HEALTH MINISTERS'], 2
['CANADA-AUSTRALIA    ANNOUNCEMENT OF SIGNING OF AGREEMENT'], 2
['DEFICIENCY PAYMENTS ON PURCHASES BY LOCKER PLANTS'], 2
['THE CANADIAN BROADCASTING CORPORATION'], 2
['GOVERNMENT APPROVAL OF APPLICATIONS FOR BROADCASTING LICENCES'], 2
['D.E.W. LINE  TRANSPORTATION OF EQUIPMENT'], 2
['PICTOU COUNTY, N.S.    REQUEST FOR ORDERS FOR LOCAL FIRMS'], 2
['&quot;BACKGROUND&quot;'], 2
['INQUIRY AS TO HALIFAX MEETING OF COMMITTEE'], 2
['EXAMINATION OF RECORDS OF WESTERN LIVESTOCK PRODUCERS'], 2
['DISTRIBUTION OF UNIVERSITY GRANTS'], 2
['BRITISH FOOTBALL POOLS'], 2
['COLLECTIVE BARGAINING'], 2
['PRINCE ALBERT, SASK.  BRIDGE'], 2
['DOMINION-PROVINCIAL RELATIONS QUEBEC  INVITATION TO PARTICIPATE IN VOCA- TIONAL AND APPRENTICESHIP TRAINING'], 2
['CAMBODIA'], 2
['COMMITTEE ON TECHNOLOGICAL CHANGES'], 2
['HULL, QUE.  MAIL CONVEYANCE CONTRACT'], 2
['NORTHERN ONTARIO PIPE LINE FINANCING'], 2
['DEFENCE PRODUCTION-PURCHASE OF PHARMACEUTICAL NILEVAR'], 2
['U.S. JOINT PRODUCTION SHARING IN CANADA'], 2
['HORNET RIFLES'], 2
['C.N.R.-THORNHILL BY-PASS, TORONTO'], 2
['SNOWFALL DAMAGE, SASK. AND MAN.'], 2
['GREAT LAKES WATER DIVERSION'], 2
['NUCLEAR RESEARCH DEVELOPMENT CENTRE'], 2
['REQUEST FOR ACTION TO PREVENT LOSS OF SASKATCHEWAN SEATS'], 2
['SUGGESTED MOVEMENT TO LAKEHEAD BY PIPE LINE'], 2
['ARTS, LETTERS AND SCIENCES UNIVERSITY GRANTS    REQUEST FOR TABLING OF CORRESPONDENCE WITH PROVINCES'], 2
['INQUIRY AS TO ESTABLISHMENT OF NEW TRANSATLANTIC ORGANIZATION'], 2
['HOGS-INQUIRY AS TO CHANGE IN PREMIUM PAYMENTS'], 2
['MERVIN MCKEE'], 2
['TSABLE RIVER, VANCOUVER ISLAND    REQUEST FOR ASSISTANCE IN KEEPING MINE OPEN'], 2
['ST. LAWRENCE SEAWAY REPORTED REDUCTION IN VALUE RESULTING FROM DELAYS'], 2
['SUGGESTED HOLDING OF 1968 WINTER OLYMPICS IN WESTERN CANADA'], 2
['REQUEST FOR STATEMENT ON EXPERIMENTS WITH SCOOTERS'], 2
['BRITISH FOOTBALL POOLS-COMMUNICATIONS WITH OFFICIALS'], 2
['BARBARA DOLORES JONES OGILVIE'], 2
['MARGARET JUNE BARRIE BELANGER'], 2
['FRANCIS LAWRENCE BRAY'], 2
['BEVERLEY COWAN MOORE ROBINSON'], 2
['REPORTED REQUEST FOR ASSISTANCE IN SCREENING OBSCENE PUBLICATIONS'], 2
['SUGGESTED RAILWAY CONSTRUCTION TO SERVE NEW MINERAL DEPOSIT'], 2
['RECOGNITION OF ACHIEVEMENTS BY CANADIANS AT OLYMPIC GAMES'], 2
['JACQUELINE JOLY MAZURETTE'], 2
['OPIUM AND NARCOTIC DRUGS'], 2
['BUREAU OF DELINQUENT ACCOUNTS'], 2
['NOVA SCOTIA REPRESENTATIONS ON MONETARY POLICY'], 2
["POSTAL CONTRACTS, BARTLETT'S HARBOUR, NFLD."], 2
['AUTAIR HELICOPTER SERVICE, MONTREAL   LICENCE'], 2
['AUTAIR HELICOPTER SERVICE, MONTREAL   CONTRACT'], 2
['HELICOPTER SERVICE FOR ARCTIC'], 2
['J. R. TOLMIE, OTTAWA  LEGAL SERVICES'], 2
['URANIUM RESEARCH'], 2
['CAPE BRETON-REPORTED CLOSING OF THREE MINES'], 2
['METEOROLOGICAL SERVICE'], 2
['ST. LAWRENCE SEAWAY REPORTED DENIAL OF ACCESS TO SHIPS FOR LAUNDRY PURPOSES'], 2
['INQUIRY AS TO DATE OF MEETING OF PRIME MINISTERS'], 2
['C.N.R. SURVEYS, NORTHERN CANADA'], 2
['UPLANDS AIRPORT-TERMINAL BUILDING DAMAGE, 1959'], 2
['SUGGESTED CONFERENCE AND STUDY OF OLYMPIC GAMES SITE'], 2
['REPORTED U.S. SUPPORT OF COMMON MARKET GROUP'], 2
['PENSION PLANS, INCOME TAX ACT'], 2
['SNAILS-REPORTED REFUSAL TO PERMIT IMPORTATION'], 2
['NATIONAL HOCKEY PLAY-OFFS    REQUEST FOR COMPLETE TELEVISION COVERAGE'], 2
['RADAR GAP FILLERS'], 2
['DOUGLAS POINT, ONT.-TARGET DATE FOR COMPLETION OF NUCLEAR POWER PLANT'], 2
['CONSULTATIONS WITH U.S. ON DISPOSAL OF SURPLUS'], 2
['MUSQUEAM INDIAN RESERVE, B.C.-INQUIRY AS TO REPAIRS TO DIKE'], 2
['CHIGNECTO CANAL INVESTIGATION'], 2
["PRESS SECRETARY'S POSITION, FINANCE"], 2
["PRESS SECRETARY'S POSITION, PRIME MINISTER'S OFFICE"], 2
['C.B.C.-CHAIRMAN OF BOARD OF DIRECTORS'], 2
['REPORTED FAILURE TO OBTAIN'], 2
['REPORTED TRAFFIC IN PERMITS'], 2
['REPRESENTATIONS RESPECTING AWAY FROM HOME LIVING EXPENSES'], 2
['ARTS, LETTERS AND SCIENCES NATIONAL GALLERY    REQUEST FOR FRENCH COPIES OF EXHIBITION FOLDER'], 2
['INQUIRY AS TO INTRODUCTION OF VOTING MACHINE'], 2
['DEBT MANAGEMENT'], 2
['EMPLOYEE DISMISSALS, FARM LOAN BOARD, REGINA'], 2
['INQUIRY AS TO PROTESTS REGARDING EXTENSION OF FRANCHISE'], 2
['MOTOR MECHANIC RATE INCREASES, ESQUIMALT, B.C.'], 2
['EXPORTS TO JAPAN, 1958-59'], 2
['JAPANESE RESTRICTIONS ON EXPORTS TO CANADA'], 2
['EARTH SATELLITE EXPENDITURES'], 2
['CHANGE TO DEFICIENCY PAYMENTS'], 2
['ELECTIONS ACT TAXATION WAIVERS'], 2
['REQUEST BY ATLANTIC PROVINCES FOR MONETARY POLICY INQUIRY'], 2
['NEW BRUNSWICK REQUEST FOR MONETARY POLICY INQUIRY'], 2
['NOVA SCOTIA REQUEST FOR MONETARY POLICY INQUIRY'], 2
['AGRICULTURAL STABILIZATION ACT PAYMENTS, N.S.'], 2
['INQUIRY AS TO INCREASED INDEMNITIES FOR MEMBERS'], 2
['H. T. PECKHAM  TRAVELLING EXPENSES'], 2
['CHIGNECTO CANAL-ECONOMIC STUDY'], 2
['MAIL CONTRACT, PORT REXTON-ENGLISH HARBOUR, NFLD.'], 2
['MARY ISABEL WILFORD, GUELPH, ONT.   UNEMPLOYMENT INSURANCE BENEFITS'], 2
['T.C.A.-ADVERTISEMENT RESPECTING LANGUAGE QUALIFICATIONS OF HOSTESSES'], 2
['CODFISH'], 2
['REQUEST FOR LATEST STATISTICS'], 2
['INQUIRY AS TO CHANGE IN METHOD OF REPORTING PROCEEDINGS'], 2
['COMBINED MARINE AND AVIATION RADIO STATIONS, LAKEHEAD'], 2
['U.S. DEFENCE PRODUCTION SHARING-CANADIAN AUTOMOTIVE PARTICIPATION'], 2
['TAX RENTAL PAYMENTS AND ABATEMENTS TO PROVINCIAL GOVERNMENTS'], 2
['REFERENCE OF NATIONAL DEFENCE ESTIMATES TO SPECIAL COMMITTEE'], 2
['SOUTH STUKELY, QUE., UNDERPASS'], 2
['EXTENSION OF SALARY'], 2
['REQUEST FOR INCREASE IN FEDERAL ASSISTANCE TO RESEARCH'], 2
['VALCARTIER QUEBEC'], 2
['INQUIRY AS TO PROPOSED PROVISION OF ACREAGE PAYMENTS'], 2
['EXPORT CREDIT INSURANCE EXTENSION'], 2
['MUNICIPAL TAXES, KINGS COUNTY, N.S.   SERVICE PERSONNEL'], 2
["LAND ASSEMBLY PROJECT, ST. JOHN'S, NFLD."], 2
['SURPLUS LABOUR TRANSFERS TO ELLIOT LAKE, ONT.'], 2
['THERMAL PLANT, NOVA SCOTIA  FEDERAL CONTRIBUTION'], 2
['CUSTOMS OFFICE CLOSING, PENETAN GUISHENE, ONT.'], 2
['PRESS SECRETARY, OFFICE OF LEADER OF OPPOSITION'], 2
['LEADER OF THE OPPOSITION-OFFICE EMPLOYEES'], 2
['INQUIRY AS TO DISCUSSIONS RESPECTING APARTHEID'], 2
['SKILLED LABOUR'], 2
['COAL SUBVENTION PAYMENTS, NOVA SCOTIA AND NEW BRUNSWICK'], 2
['C.B.C. REPRESENTATIVES, PRESS GALLERY'], 2
['C.B.C. PARLIAMENTARY REPORTERS, FRENCH NETWORK'], 2
['COMBINES INVESTIGATION ACT REQUEST FOR REVIEW OF PROPOSED AMENDMENTS'], 2
['REPORTED INTENTION TO MAKE ADDITIONAL ACREAGE PAYMENT'], 2
['REQUEST FOR INQUIRY INTO ACCIDENT'], 2
['BOMARC MISSILE-INQUIRY AS TO SUCCESSFUL TESTS'], 2
['PRESENCE IN GALLERY OF SAFETY PATROL REPRESENTATIVES'], 2
['GREAT SLAVE LAKE-COMMISSION REPORT ON PROPOSED RAILWAY'], 2
